cleaned_output_atom_id	component_concept_id	relation_type	evidence_authority	review_required
cleaned-output-atom:5dc8f93ba0e691eefc08899f	sensory.bergamot	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5dca4cdaaa69d76553e4c557	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5dcd669bf69777f5e88a76c6	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5dd017b0b952067c7dbe36fc	sensory.hazelnut	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5dd12f6a6ab076b0ed86eddb	sensory.almond	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5dd320eb0f8b094e013899d0	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5dd4f3a34be2af374e73424c	sensory.vanilla	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ddb4e34e9e1ae27f6b72b21	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ddb6626c0b1c434cd4002d6	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ddf4b6320f94e950b2144bf	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5de940c20e0a89457258c2b1	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5df14cd0f13cbc6f0366491c	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5df4eae8eda8799b7d6e5cd8	sensory.wine_like_character	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5dff8f8fa8119aff8254249b	sensory.hazelnut	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e0d19bb1271e2c45ee6b3fa	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e0d8fb823a20b6783af16ed	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e0f14dfcdccc8a87a992447	sensory.lemon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e0f64eb475d1df8bebcbd34	sensory.cocoa	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e12e6ae61caf4789106d010	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e1515d39b71ea596d914357	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e18319acb00ddc187daff9f	sensory.lime	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e1cb203e7eb79367d68b739	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e206d87fd26b4484ce85b10	sensory.pear	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e24b595f6231a3a58981771	sensory.peanut	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e2604dd2e0ac46c81c4bc37	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e2e662bce7577149dfc0f7e	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e308cd54a32d87212dd2375	sensory.lime	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e31c7083ecf7b0bba1a7f72	sensory.plum	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e37cb8549ae47374eb1416d	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e3c6c6722509d62e7dfe031	sensory.earthy	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e446455f1550ffdbd64b2d2	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e446455f1550ffdbd64b2d2	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e45f0fc6f870cbdc6f6c568	sensory.strawberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e505aa0efefe50c2cbda78f	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e598cfbcc8165013517ec29	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e5b1eb5fd8d7241842ca502	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e5ebd6fbcaa8e642c5c8470	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e61dab687a0f62b8eccc33c	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e63426cc917f3189a14fd2e	sensory.hazelnut	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e6663dd86a97caabeeaf743	sensory.fermented_character	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e68a1c3af5bedc321714ef3	sensory.hazelnut	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e84050cda40738e327ccd0f	sensory.blueberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e8427fb24f1172d78299f05	sensory.blueberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e84e1e1dc6991fbc618fcc6	sensory.blueberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e887dfffcf403e1dd154a13	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e88d01f231ddae35cbd8cbe	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e8afa856165c15a9a4d6894	sensory.malt	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e94241bacb3c15acfd61d83	sensory.sour	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5e9f7482c99a15491dfd906c	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ea09f72d38986353145e599	sensory.jasmine	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ea82023b7f799cfe6240857	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ea8927b18e9d1b1e22ab1c5	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5eaa237078cf0607a78f7c74	sensory.sour	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5eb1ea9dbbdca7f20f970ac0	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5eb84bdadde990c375e676ac	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ebfd1f281cdbe004d3a54dc	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ec65376dbbd02f92de9a637	sensory.plum	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ecc4c55c4cb2433e205f798	sensory.raspberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ecfa4b06f3eb57e831f67a3	sensory.peanut	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ee27c644fe4a1c4c344b4af	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ee45eb8fdc609ad7067a7d3	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ee557e109a463d985019b50	sensory.raspberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ee60e3cca2cffd608a086e8	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ee8b1cd066e4325520116ba	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5eecfc32a9bc675fe0fda5c2	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5eedbf304ad67fe2fbab0868	sensory.cocoa	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5eee531ca59c6dd01228fb62	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5eeef58b1cb5e1d9f563ac6f	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ef05a544a163155e55c021d	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5efe4c7494e6b6962bd62357	sensory.blackberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f0e955d5a1fdb7ed46d66a6	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f0f6abda225038171abddf1	sensory.blueberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f1374c0ab8c491dafc4280a	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f16c448824dedbc95e06d09	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f1834574af6f6121d3233c0	sensory.lime	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f1c97af9715329cb108ebf8	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f1ca72afc0f331fc31f5137	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f21563a383b766907cea75b	sensory.lime	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f22264282874438c2bf8c08	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f23a092197df28c93063f82	sensory.lime	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f26f52d929026db2f2cd740	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f2c0d64266a04e2cb08538b	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f2e9f9e65eca5d7d541e534	sensory.strawberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f303902a621064f3c965dcb	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f303902a621064f3c965dcb	sensory.lime	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f30cc4367c1afb4b6c62459	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f3985845681aa0f0ade47ce	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f39a634327f85c2f62d0620	sensory.molasses	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f39db7f092dbd82e2d6c839	sensory.grapefruit	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f4047e8ebaf27ebddf2f4ef	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f4357d5238451e727c12060	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f46767ecbae4e4012a90e81	sensory.almond	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f46cc0106fb64527e7618f0	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f48a1d4f770d5014933f8ed	sensory.lime	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f4b7e793d55114f4c781b91	sensory.raisin	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f4efd5b1d88197e440b2c85	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f50dfcfae7ba6572e0821c9	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f545a1c9241920e48d1e7a1	sensory.raspberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f583e81a367767a4df624cc	sensory.strawberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f5843f3fd15e045254a1b2a	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f5f1faa9cddd29d493c5777	sensory.prune	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f617e045702b7f7847c6576	sensory.raspberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f61ce5c84b96f7bf40a85f3	sensory.bitter	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f6e14d1385bcd64f5776b1e	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f7309be05b5fa5d4e1d89a4	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f78122dd343d770e3ec76bf	sensory.pear	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f81e34920c56bfd5cbd7768	sensory.fermented_character	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f8516dde19250f82869255a	sensory.pear	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f88d3eb756076a808c0166c	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f900e48fe4b4edbea7bfad4	sensory.cocoa	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f923d53914fd5907dbf4bf3	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5f94c83fa07318dab33597b1	sensory.raspberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fa1a7a2e2439b51b6869ee4	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fa7477c7ff4cc0a76417a0f	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fa85b76ffae27f3b09ecb2c	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fad3598ebe044bad4a4a9ac	sensory.prune	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fad66a67d2e374db22f6df3	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fb14607b54dd8f467120dbf	sensory.blueberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fb6d96483faec3d67e6cada	sensory.banana	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fbbac6bb3fea68d073a5387	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fbc54063ec29986ad430b25	sensory.pineapple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fc162bb859ef530824a1b08	sensory.pear	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fc4194b87b0bc01ad7b4eda	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fc997af648eb3b956ec6684	sensory.blackberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fd49eb9d8e15b5b90fd7e0f	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fd4d2eee0392b3c537892be	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fd4ed5fafa5cf24894445be	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fe16727ec9e50c22dddafd2	sensory.strawberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fe48d67e271d3b108e1ac2b	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fe48d67e271d3b108e1ac2b	sensory.plum	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5fe622c99fe99707b2b583f3	sensory.walnut	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ff92d6be9102e9210bf9a1b	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ff9cac3a46ecb1b87e77349	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ffaabb0ab4f15a7557a653c	sensory.pineapple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ffbb583158681c2d593cc04	sensory.raspberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:5ffd4a12e9b8d3aa5cea47ac	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:60038ca5b9415417d50ccc9e	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:60053313df781b6c0196f79b	sensory.bergamot	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:600740515b38527cc5ec914d	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:600a40cf16ef3e159dfbba3e	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6010338088636c8a6f01542e	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6013b6022ed7ffcef7674a6c	sensory.blueberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6017499b5637e20f440e32f9	sensory.sour	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:601763adf4e1784bd61ef270	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:601dd14118fb7dad0185625c	sensory.raspberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:601f0a8b990673a98e61bfce	sensory.mango	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6025f3cb141caec7b3f37ab6	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:602ba5df1c709cc7c1e7e944	sensory.grape	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:602e180ebdb2bed60ea50159	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:602e654ce19551b7a8d13fb1	sensory.lemon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:602fa34d453db33a65c6c14c	sensory.drying	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:603c5c9435ad4e1ae0d6d10a	sensory.lemon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:603d026655fc915701fdc8a0	sensory.blueberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:603f2184fbfa97e85fb5e959	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:60447b8f1669da56adb5736a	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6044aa67962dbab73fbe8692	sensory.blackberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6047217db7f0dbdbe3f3b74e	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6048b9fa0f947e6473ff652c	sensory.lemongrass	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:604c56027e5b4ee9015606d3	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6058a5fbcfba38c486419e1e	sensory.lemon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6058a5fbcfba38c486419e1e	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:605b7926e31835875fe341ae	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:60641a8b7a072fc9b5bf8d1b	sensory.walnut	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6065e75d0ea28e2f716b0e50	sensory.apple	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:60668775c888d162db09d3b1	sensory.grapefruit	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6067d3f27c7ca66dcfc6b5f6	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6068355395db3e5e7d8d48fd	sensory.peach	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6068c27123f4001501a9c13a	sensory.pear	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:606bb7f18100d6d932a2a936	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:606efa50794657bdebdcde16	sensory.fermented_character	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6074efae60a641d015416ba7	sensory.strawberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:607b796bf61ee5137adc8edc	sensory.honey	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6082a1860f1d4210be8b508d	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:608696374991728c8ff10c88	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:60871e5081f37ec288830025	sensory.caramel	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6093b7ade797778a08cf6749	sensory.lemon	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:609535872d380128c4c00fdf	sensory.molasses	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:6095463f4f53df39fc7fe66f	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:60997443196a8082b52ff78e	sensory.cherry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:609ad766bdd4a7b7d368dc50	sensory.bergamot	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:609c29d5eeb32d5272d3d90a	sensory.orange	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:60a33d0f6588b2fab7a2096d	sensory.vanilla	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:60a662c4c76fc434ae6245a7	sensory.hazelnut	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:60b9af71764e5a679ee1e83c	sensory.sweet	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
cleaned-output-atom:60c04569a5382723664e5816	sensory.strawberry	COMPONENT_OF	S3_MULTI_SOURCE_MACHINE_CANDIDATE	true
